identifiant;nom_etablissement;annee_rejet;rejet_raccorde_m3_par_an;rejet_isole_m3_par_an
0005900188;DEFTA AIRAX;2020;7634;
0006300765;PRB SA;2020;328;
0006400518;COMPAGNIE GENERALE DES EAUX DE SOURCE;2020;0;45173
0006309839;SECHE ECO INDUSTRIES;2020;;383412
0006104565;SYND MIXTE DU LAC D ANNECY;2020;65643;
0006400202;Usine de traitement d'Hugueneuve;2020;;42528
0007002861;FLAMME ASSAINISSEMENT;2020;1216;
0005500256;RAULT (SA Carrières);2020;0;0
0005800999;LHOTELLIER_DEPOLLUTION_Ex_IKOS SOL MEIX;2020;0;0
0057100394;GROUPE BIGARD;2020;285320;
0007002113;PPG France Business Support Marly;2020;2337;
0005901743;LES CARRIERES JURASSIENNES (VINCENT);2020;;0
0005801058;PRYSMIAN CABLES ET SYSTEMES FRANCE;2020;;698549
0006700103;BALLASTIERES WERNY;2020;0;0
0006410871;Lyondell Basell Services France SAS;2020;;5559484
0006307154;AGRIMAINE METHANISATION (CB);2020;;7760
0006803711;Smectom du Plantaurel;2020;8896;3500
0006301145;PHYTEUROP;2020;1611;
0007001123;DISTRIPLAST SAS;2020;402;0
0006802477;SNAM STE NOUVELLE D'AFFINAGE DES METAUX;2020;;673
0005401144;Aperam Stainless France;2020;;927165
0006002020;EUROCAST BRIVE;2020;10014;
0016300368;SOCAMONT SAS;2020;540;
0005100912;AGCO;2020;27686;
0010000839;BABY;2020;;33360
0007000678;TOTAL Raffinage France  APF;2020;;43820
0005801240;LINEX PANNEAUX S.A.S;2020;0;0
0006700538;ALSACHIMIE;2020;;116515000
0005702770;PARCHIMY;2020;11041;
0055602332;LES ATELIERS DU GOUT;2020;935;55934
0011000005;TEINTURES ET APPRETS DANJOUX;2020;118560;0
0006301094;TEM;2020;;2117
0006200869;ANETT ARDENNES;2020;16189;
0018300581;Syndicat Centre Hérault;2020;;10271
0005900534;NESTLE FRANCE;2020;21393;0
0006202240;BLANCHIMENT DE XONRUPT (2);2020;0;
0010800258;GGB FRANCE EURL;2020;1885;
0006803775;VINOVALIE - Site de Rabastens;2020;;15995
0006700413;TREDI Strasbourg;2020;;903
0005501487;OVAKO;2020;;754
0006802620;SA BRENNTAG MIDI-PYRENEES;2020;433;
0006200158;SOLVAY OPERATIONS FRANCE;2020;;44812985
0006601388;DECHARGE - SUEZ RV MEDI (COL DE LA DONE);2020;2338;12575
0006505971;Laboratoire CLARINS;2020;26636;
0010003779;MALTERIES FRANCO SUISSES;2020;321068;
0006700640;TREFIMETAUX SAS;2020;1390;65823
0009079001;UDEP-BELFORT;2020;9105201;9105201
0006301010;SOCIETE LAITIERE DE MAYENNE;2020;;404929
0010004585;SWISS KRONO;2020;0;82346
0007001053;CIDEME;2020;8956;
0006702264;CENTRE HOSPITALIER (MOENSCHBERG-Emile);2020;8100;
0006112235;EXSTO SAS;2020;1624;
0010000242;SAPA PROFILES;2020;;51233
0006601357;ARCELORMITTAL MEDITERRANNEE;2020;;219779
0005503037;PIGEON GRANULATS OUEST (Sautoger);2020;;283659
0006506525;AIR FRANCE INDUSTRIES;2020;13420;
0010600063;GERFLOR TARARE SNC;2020;7604;68120
0010800289;Robert Bosch Automotive ex ZF-DF;2020;;1144
0006802946;BIOPARK BY SANOFI;2020;15684;
0057400291;FROMAGERIE DES HAUTS DE SAVOIE;2020;;215834
0006108011;NOVACID;2020;;26513
0005601311;SOCOPA VIANDES;2020;;248509
0005201807;EGGER Panneaux & Décors;2020;;241518
0006506112;CORIANCE ( exCYEL )- SOA;2020;31403;
0007004595;DUNKERQUE LNG;2020;;145445712
0005501400;CSR SA (Cidrerie Loïc Raison);2020;0;0
0006802437;ABATTOIR DE CAPDENAC SARL;2020;61815;
0007000825;GRAFTECH FRANCE SNC;2020;;67315
0056800039;SARVAL EST;2020;28231;
0006803638;TANNERIE ARNAL;2020;13795;
0006505930;HUTCHINSON - Persan;2020;36530;
0010400104;NOVAPEX;2020;193638;8771489
0007203525;SVDM;2020;;24012
0052900449;SILL;2020;;206054
0005100114;TEREOS FRANCE (BUCY);2020;;1256835
0006401210;LAFARGEHOLCIM GRANULATS;2020;0;0
0005800285;CEMEX GRANULATS;2020;0;0
0006804098;SOULIE RESTAURATION SA;2020;48696;7490
0058600818;ABATTOIR DE MONTMORILLON SAS;2020;37950;15180
0057902974;COOPERL ARC ATLANTIQUE;2020;;126643
0006408012;SEVIA;2020;0;0
0006102338;CHOMARAT TEXTILES INDUSTRIES;2020;6420;0
0055301388;STE FLECHARD RAYMOND ALLAIN LEBAILLY;2020;73770;
0005501776;GUERBET;2020;26714;17663
0005702271;WEPA France;2020;372763;
0007000979;INTEROR;2020;;94232
0006103657;SNCF - TECHNICENTRE INDUSTRIEL D'OULLINS;2020;1516;
0006701320;FLENDER GRAFFENSTADEN;2020;1834;101095
0007405094;SPECITUBES;2020;2633;0
0005202507;SAFRAN Helicopter Engines;2020;23811;443219
0005207266;TEREGA - Centre de stockage;2020;;5581
0005503641;STATION D'EPURATION DE CARHAIX;2020;;2019126
0005210984;XL METHALANDES;2020;7066;0
0005503337;LES PECHERIES D ARMORIQUE;2020;8261;
0007000720;Ferroglobe Manganèse France SAS;2020;;117979
0006700234;Sablière HERMANN Frères;2020;;430
0006400323;PAYAN BERTRAND S.A;2020;6039;
0009071801;Station d'épuration de BOURGES;2020;;5181446
0006104000;BASF AGRI-PRODUCTION;2020;1433;0
0006301581;COOP DES PRODUCTEURS LEGUMIERS;2020;232308;0
0005800559;E & S CHIMIE;2020;51558;
0007001029;SITRA FRANCE;2020;;31093
0005201996;TIMAC AGRO SA;2020;;22077
0022200064;SNYL (Sté Nouvelle des Yaourts Littée);2020;;49105
0005101171;LE PLOMB FRANCAIS;2020;;5044
0006304830;ELIS MAINE;2020;38263;
0006300905;SABOURIN SAS;2020;;191129
0006806990;Syndicat Mixte Dép Eau et Assainissement;2020;7600;
0006104665;METAL X;2020;;7463
0005100907;BEREZECKI;2020;;19403
0054901484;SAVEURS DES MAUGES;2020;19095;
0007006131;RECYCO;2020;0;0
0006507099;TERSEN (ex COSSON décharge (Epinay Ch.);2020;;3555
0006401854;EXTRUFLEX SAS;2020;;259186
0006700332;HOLCIM BETON GRANULAT HAUT RHIN- HBGHR;2020;;378290
0056700818;LES CHARCUTIERS D ALSACE;2020;17315;
0005201357;LIXOL - Groupe BERKEM;2020;369;
0005209360;KAHLYGE (Ex-RLD1 SARL);2020;24842;
0009000289;Base navale de Brest;2020;;1362
0005703492;COGESAL MIKO;2020;;217538
0006803836;EDILIANS (ex imerys Tuilerie Leguevin);2020;0;0
0006700701;HOLCIM HAUT-RHIN;2020;;18744
0010000953;CHAMBON (générale eaux minérales nature);2020;356;224282
0005900985;PROVALT JURA SNC;2020;;171342
0007000540;BLEDINA;2020;;492564
0005503176;IMERYS CERAMICS FRANCE;2020;;396466
0007001078;SPAC;2020;34371;
0006000356;FINIMETAUX;2020;;14350
0009076202;STEP - Loison Sous Lens;2020;;6873590
0006110392;KEOLIS LYON (LA SOIE);2020;1595;0
0005703186;MONIER SA;2020;;0
0005200859;SOVAL;2020;;29594
0006802258;SAS BORCHERS;2020;662;0
0005501549;SFPI;2020;;18264
0006104737;AMPHENOL SOCAPEX;2020;;2934
0006107304;METALOR TECHNOLOGIES ADVANCED COATINGS FRANCE;2020;101;
0006500510;EURO DISNEY ASSOCIES SAS;2020;151877;
0005503390;LE ROUX (SA) - Pouldergat;2020;;130901
0005201378;FONDERIES ET ATELIERS DU BELIER;2020;;1584
0005303674;COMPAGNIE DES FROMAGES & RICHESMONTS;2020;;0
0006401644;ALFI (Air Liquide Farance Industrie);2020;2433;
0053800011;AOSTE SNC;2020;296913;
0005702196;AT France;2020;56577;
0007402245;CLIMESPACE  (i738);2020;41529;
0005600369;VALEO SYSTEMES D'ESSUYAGE;2020;18359;
0006502284;SAS ARMABESSAIRE;2020;;480
0056400478;LABEYRIE SAS;2020;;225817
0006104259;Givaudan Lavirotte (Groupe ISALTIS);2020;127353;
0016400363;SICTOM Nord Allier;2020;25434;
0006304108;BOULANGERIE NEUHAUSER (ex PBS);2020;5311;0
0009073501;RENNES METROPOLE;2020;;15291740
0006201878;SAARSTAHL AG;2020;1100;0
0006301373;CHARIER CM - CARRIERES ET MATERIAUX;2020;;257000
0005302771;TITAN FRANCE;2020;;6688
0005400147;GSM BOURGOGNE;2020;;7000
0006506287;SOGEPP;2020;;13000
0005204338;LAFARGE GRANULATS;2020;0;
0005103512;LESIEUR EARL;2020;0;0
0010400096;MINITUBES;2020;574;
0006102955;HYPERION SAS ex SANDVIK;2020;6396;
0005601769;DIEHL POWER ELECTRONIC;2020;;29809
0006100944;CEMEX Granulats Rhône Méditerranée;2020;0;0
0025100069;GATES SAS;2020;;5758
0005205132;SOBEGI - STEB;2020;;4512648
0010300060;CHARLES ET ALICE;2020;193316;65699
0005207291;CEMEX GRANULATS Sud-Ouest SAS;2020;0;0
0022200035;DISTILLERIE LA FAVORITE;2020;;11622
0007002377;THYSSEN KRUPP ELECTRICAL STEEL UGO;2020;148900;
0054100073;REITZEL-BRIAND S.A.S.;2020;14524;
0016400309;TRADIVAL;2020;;1996228
0024900084;TECHNICENTRE BOURGOGNE FRANCHE COMTE;2020;2767;
0005906291;SILOR (ex SILVANT - ex CBD);2020;92;
0007100049;ALBIOMA ALG Centrale thermique;2020;;718676
0005301060;COOPERATIVE ISIGNY SAINTE MERE;2020;;921335
0006202271;MICHELIN;2020;;220952
0053800472;DANONE PRODUITS FRAIS;2020;863066;
0053000070;MONCIGALE (LCB);2020;42724;
0006300907;LAITERIE SAINT PERE;2020;255238;0
0006401012;COMPAGNIE PETROCHIMIQUE DE BERRE SAS;2020;;111300
0005701096;LA FONTE ARDENNAISE FA4;2020;;7406
0007004006;GALLOO FRELINGHIEN RECYCLAGE;2020;1687;
0007000750;RECYTECH;2020;0;0
0006400503;ROUSSELOT Isle sur Sorgue SAS;2020;;2172499
0005302849;LACTALIS NESTLE ULTRA FRAIS MARQUES;2020;;432410
0007000445;DSM Food Specialties;2020;650000;
0006200942;CFR Compagnie des Fromages & Richemonts;2020;;395717
0006506487;VEOLIA EAU ILE DE FRANCE;2020;;6390087
0010001418;DELPHARM (ex FAMAR);2020;83189;
0006410379;INEOS DERIVATIVES LAVERA LPG (IDL - LPG);2020;642021;
0006501956;SAFRAN AIRCRAFT ENGINES;2020;;358115
0007002964;BORALEX Blendecques SAS;2020;20527;
0006504939;CITH (circuits imprimés THIERRY);2020;1239;
0007000938;TEREOS FRANCE;2020;;165509
0005800313;SONOLUB;2020;48326;
0006400319;MANE ET FILS LA SARREE;2020;75846;
0006105222;ELKEM SILICONES FRANCE;2020;;1234531
0006700773;CARAMBARCO;2020;7176;796688
0005901098;MILLERET Fromagerie;2020;;229615
0005105741;DAUNAT PICARDIE;2020;80375;
0005800354;TOTALEnergies Lubrifiants;2020;;30380
0005401680;ALFA LAVAL SPIRAL;2020;549;43
0007201495;FDG ATLANTIQUE (ex DELSOL);2020;580;295
0007003600;PLASTIC OMNIUM AUTO EXTERIOR;2020;1056;
0006601003;GDH (GESTION DE DEPOTS D'HYDROCARBURES);2020;;198407
0006809247;CARRIERES ET MATERIAUX DU GRAND OUEST;2020;0;0
0005301388;CARRIERE BAUDOUIN;2020;;35056
0006303452;ARETZIA;2020;;10668
0006802453;VILLEROY ET BOCH SAS;2020;;118341
0007100729;SUEZ RV RÉUNION - BOIS ROUGE;2020;0;1650
0009075903;STEP - GRANDE SYNTHE;2020;2535615;0
0010000674;FAIVELEY;2020;154;
0007000442;SAINT GOBAIN GLASS FRANCE;2020;84857;
0006102660;LABORATOIRE OXENA;2020;113;
0006107516;VALRHONA;2020;28592;
0005401220;VERALLIA FRANCE;2020;9383;44280
0005211416;TORAY CARBON FIBERS EUROPE SA;2020;116830;
0006200900;CARRIERES ET FOURS A CHAUX DE DUGNY;2020;;81500
0006300919;HUTCHINSON SNC;2020;;623
0005106149;HOLCIM GRANULATS REGION NORD OUEST;2020;;448660
0005201748;SÉBASTIEN LABARRIERE;2020;;158730
0005600261;BARBIER LES TAILLAS;2020;0;0
0005701331;SULO FRANCE SAS;2020;3780;338
0006102870;WINOA;2020;;121022
0007405059;PANZANI;2020;16425;
0006102208;OGF SA (EX CGSM);2020;2360;
0005207160;SMTD;2020;;913
0006700433;Vynova PPC SAS;2020;;5952200
0005701486;CHU CENTRE HOSPITALIER site principal;2020;28405;
0005501483;BJ 75;2020;;21986
0009076602;STEP - PERPIGNAN;2020;;13106762
0006501169;TOTAL Raffinage France;2020;;547566
0024500009;BENTELER AUTOMOTIVE;2020;19929;
0006411266;INEOS CHEMICALS LAVERA LPP (ICL - LPP);2020;65829;94125
0005200351;SIMOREP & CIE- CS MICHELIN;2020;;1118057
0005701092;ESTAMFOR;2020;;10178
0006704014;ENVIE 2e Alsace SAS;2020;769;
0005600372;CONSTELLIUM ISSOIRE;2020;39544;976189
0006802706;PSI (PYRENEES SERVICE INDUSTRIE);2020;22115;
0007206006;SNCF MOBILITES;2020;282;0
0007002922;GUIOT SA;2020;15452;
0007006604;Brasserie GOUDALE (Ex BRASS DE GAYANT);2020;;189388
0006103421;INDUSTEEL FRANCE;2020;302;4294
0052500247;Fromagerie JEAN PERRIN S.A.PERRIN VERMOT;2020;67919;
0006700457;FONDERIE DE NIEDERBRONN SAS;2020;34543;9313
0052903637;SCO (MONIQUE RANOU);2020;115554;
0054100102;AFFINITY LA CHAPELLE;2020;;19595
0007000982;IMPRIMERIE NATIONALE;2020;4805;
0005905572;MCPP CLERVAL;2020;254;0
0006105217;PRYSMIAN ENERGIE CABLES SYSTEMES FCE;2020;1902;10620
0010000555;INDRAERO SIREN SAS;2020;;865
0005515512;Communauté d'Agglomération;2020;0;0
0006301164;SMURFIT KAPPA FRANCE;2020;3498;
0050100111;COMPAGNIE ABATTAGE de BOURG EN BRESSE;2020;91319;
0007003365;VERQUIN CONFISEUR;2020;8300;
0005209791;LAFARGE GRANULATS FRANCE;2020;0;
0005104757;CHU AMIENS PICARDIE;2020;184290;
0005301290;COMPAGNIE DES FROMAGES & RICHESMONTS;2020;;687512
0006506763;CAPOULADE (Décharge d'Isles-les-Meldeuse;2020;;26913
0006603886;SA SAVONNERIE DE NIMES;2020;1192;
0052900513;CAPITAINE COOK;2020;32208;
0005101253;AUTONEUM;2020;0;0
0006202070;SITPA;2020;;124792
0005508383;Ets Henry LECOMTE;2020;;180
0005901236;HONEYWELL SAFETY PRODUCTS FC SAS;2020;;1955
0006503288;TOTAL RAFFINAGE FRANCE;2020;;100307
0055602682;STANVEN SN;2020;23891;
0006503449;PEUGEOT CITROEN POISSY SNC;2020;105634;293923
0006404923;Air Liquide France Industrie;2020;;16056
0006401702;Dubois Patricia;2020;570;
0006106947;SUEZ RR IWS CHEMICALS FRANCE;2020;;0
0006300981;Fromageries Bel Production France;2020;442908;
0009079101;STEU - Evry-Courcouronnes;2020;0;10953144
0010000043;LES VOLAILLES DE BLANCAFORT;2020;;244344
0006508159;KNAUF PLATRES et Cie;2020;;0
0007100121;ALBIOMA Bois Rouge;2020;;809880
0006700614;LEUCO PRODUCTION SAS;2020;2716;55257
0022200498;ALBIOMA;2020;;123673
0005500263;COOPERL ARC ATLANTIQUE;2020;;2570
0009073304;STEP - Louis Fargue (Bordeaux);2020;;52310604
0006200776;ARCELORMITTAL CF;2020;;25238
0005200751;LAFFORT OENOLOGIE;2020;2040;
0010000648;CALCIA (Ciments) (Usine);2020;0;0
0007001147;GELMER;2020;1410;22681
0006114913;SOCAFI (ITM);2020;;70128
0007002257;SIRENES BOULONNAISES (SARL Les);2020;1969;
0006401031;INVEHO UFF (exFERIFOS);2020;713;
0006500180;KALHYGE 4 - MNH GROUP;2020;88192;
0057400432;LE FROMAGER DE LA FRUITIERE DU VAL DE Fi;2020;;35855
0005102078;DS SMITH PACKAGING EX OTOR PICARDIE;2020;;385929
0006301147;BUISARD S.A.;2020;5669;
0005500723;MAKFROID 1 (Terre plein Ouest);2020;1646;0
0009071102;STATION DE TRAITEMENT DES EAUX USEES - NARBONNE VILLE;2020;3810041;
0005800355;ARKEMA;2020;1032;425014
0006103663;SANOFI PASTEUR NVL;2020;16227;
0005207941;CASSE AUTO 933 (exAuto Casse Allo 933);2020;;0
0007000744;DANONE PRODUITS FRAIS FRANCE;2020;;297627
0006500644;CCMP SAS;2020;323;
0010600290;METALDYNE;2020;2850;
0006205027;GLACES THIRIET SAS;2020;0;47971
0007000488;CNH INDUSTRIAL FRANCE;2020;4404;6304
0007000553;VERHAEGHE INDUSTRIES;2020;13490;0
0005501569;COOPER STANDARD FRANCE;2020;13987;
0007000987;VENATOR Pigments France;2020;;204551
0005900398;PEUGEOT SCOOTERS;2020;609;
0006401013;SOLAMAT MEREX;2020;;0
0007201656;PAPETERIE SAINT MICHEL - GROUPE THIOLLET;2020;;588384
0010003753;CEMEX GRANULATS NORD;2020;0;
0005102581;ROQUETTE  FRERES;2020;;5644278
0006201051;MANOIR INDUSTRIES;2020;;90713
0005701186;FAURECIA AUTOMOTIVE INDUSTRIE;2020;;1035
0005301825;COOPERATIVE  ISIGNY STE MERE;2020;88258;
0007201294;SOTRIVAL;2020;;16709
0005301971;AUCHAN FRANCE;2020;11400;
0006301687;SNCF;2020;2007;
0005800620;SAFRAN AEROSYSTEMS;2020;4660;42897
0005801263;OISSEL TRANSPORTS;2020;29981;
0005804749;Metropole Rouen Normandie;2020;;4246468
0055602952;LORCO;2020;;134905
0006301946;S2C;2020;128;
0005304386;NESTLE HEALTH SCIENCE FRANCE;2020;154730;
0005402675;CHU;2020;18534;
0006300977;GALVANOPLASTIE;2020;2736;
0005200251;SANOFI WINTHROP INDUSTRIE;2020;104094;
0006700804;EMFI Niedermodern;2020;0;
0006301363;CIM-CCMP de Bouchemaine;2020;0;
0007001322;AUCHAN (SA);2020;10000;
0006407044;VALSUD/INOVEO;2020;724;
0005901333;SODEX HUMBERT;2020;;5903
0006511727;CEA;2020;;1102733
0006807581;HYDRO BUILDING SYSTEMS  (TS et peinture);2020;0;13355
0005901052;BECK TECHNOLOGIES;2020;;250123
0055000439;SOCOPA VIANDES;2020;;209250
0005501786;CONSERVERIE MORBIHANNAISE Lanvenegen;2020;;210788
0006102211;DANFOSS MANEUROP SA;2020;522;
0054200292;NIGAY S.A.;2020;60979;
0009076402;STEP - LESCAR;2020;;23320780
0009076901;STEP - Lyon - Pierre Bénite;2020;;50634712
0006900146;SOCIETE GUYANAISE DE GRANULATS;2020;0;0
0007004038;GALLOO FRANCE Sin le Noble ( ex BARBIER);2020;6378;
0009071901;STEP de Gourgue Nègre;2020;;8532930
0005701515;TEREOS FRANCE;2020;0;0
0005103859;GALLOO FRANCE SA AMIENS (EX NORMAND);2020;;16245
0057200422;AUCHAN LE MANS;2020;7156;
0005202713;SOBEGI SAS;2020;;444441
0054200537;TRADIVAL;2020;101947;
0052902419;EVEN LAIT INDUSTRIE;2020;;885004
0006506520;BIO SPRINGER;2020;2355932;1071025
0006102219;GROUPE QUINSON-FONLUPT;2020;;12907
0005500070;ENTREMONT ALLIANCE;2020;695640;
0005501493;NETRA ONYX Barre Thomas;2020;1546;
0005901640;SOCIETE DES CARRIERES DES LACS;2020;;0
0010001118;ORANGINA SUNTORY FRANCE PROD;2020;;302866
0006700407;SOCIETE EUROPEENNE DE STOCKAGE D1;2020;;21037
0010400553;COVIDIEN MANUFACTURING GRENOBLE;2020;11268;
0006000454;SETHELEC;2020;0;
0005201743;INERTAM SAS;2020;;15008
0010000889;BRABANT CHIMIE;2020;;2461
0005801350;MAJ (ELIS NORMANDIE);2020;81608;
0007001789;NOVANDIE (SAS)-(ex Générale UItra Frais);2020;;507953
0006200709;COLMANT CUVELIER RPS;2020;2429;
0006501807;TECHNOS RESINES SERVICES;2020;1411;
0010000846;ITM LAI  BASE ST HILAIRE;2020;;2800
0005501486;CARGILL FRANCE SAS;2020;;420626
0006400997;LYONDELL CHIMIE SAS;2020;;1148732
0007000666;ARDO-VIOLAINES SAS;2020;;240025
0006604841;Ets CASTILLE- Thézan - AP 2012;2020;;6788
0005302774;BOLAIDOR Sté Laitière du Bocage Ornais;2020;;568875
0006406645;ISDND CENTRE STOCKAGE DECHETS ULTIMES 04;2020;;14274
0057903131;SAS LOEUL ET PIRIOT;2020;68452;
0010000702;MICHELIN;2020;2013;12001
0006702046;KERMEL;2020;75643;2021794
0007000215;STINKAL (SAS);2020;;590236
0005106698;SARP NORD;2020;2363;
0005301364;CARRIERE BAUDOUIN SNC;2020;;180000
0006412682;MOTA SASU;2020;19469;
0005208490;Syndicat Mixte Bil Ta Garbi (Batz);2020;285;
0005202726;ARYSTA LIFESCIENCE;2020;;29895
0006503201;PAL ex ELECTRODEPOSITION;2020;3270;
0056700877;SOBOVIA;2020;9117;
0006503472;FAPROREAL (ex GMG ex FAPROGI);2020;43799;
0006202417;PAPETERIE RAON;2020;;392738
0005105255;PQ France;2020;239775;
0005901398;EUROCAST;2020;6746;
0005503518;OUEST FRANCE;2020;5386;
0006804309;Société TERREAL;2020;;23000
0009078303;STATION D'EPURATION AMPHORA PONT DE LA CLUE;2020;0;4901507
0005100909;VISKASE;2020;67171;
0007402233;METALLIUM;2020;529;
0006300931;CARGILL FRANCE SAS;2020;;69401
0005206314;COLAS FRANCE - Etablissement SARRAZY - Gravière de NAUJAC-SUR-MER;2020;;77000
0006701921;ATRYA (anct TRYBA);2020;1000;
0007003219;STAUB FONDERIE;2020;0;19682
0005702113;SEDIS;2020;3386;
0006208315;GRANULATS VICAT MONCEL;2020;;0
0006401003;GCA LOGISTICS MARSEILLE;2020;2347;
0005500031;ELIS BRETAGNE (STE);2020;61384;
0006600459;KONINGS SPIRIT & DRINKS FRANCE;2020;5329;
0006600893;OI Manufacturing France;2020;18720;
0005701501;JEAN ET CHAUMONT ET ASSOCIES;2020;;13054
0006302949;KALHYGE 4;2020;36623;
0006412373;CHANTIER NAVAL DE MARSEILLE (forme 10);2020;800;
0006508885;URBASYS;2020;414;
0057908818;SAS SOFIVO;2020;285780;
0006800422;LAFARGE CIMENTS;2020;;12
0006101980;FERROPEM;2020;;1645518
0005202608;LACQ'AS EURL;2020;;0
0058501178;KERVALIS;2020;;7178
0054000927;PLUM'EXPORT;2020;5729;
0006102760;AGRANA FRUIT FRANCE;2020;87417;62392
0007100079;SRPP Depot d'hydrocarbures;2020;;42855
0055601718;CAPITAINE HOUAT;2020;134771;
0050100109;UTP UNION TRIPIERE PROVINCIALE;2020;13498;
0006702080;CAPSUGEL;2020;90640;0
0010009402;APPLICATIONS ELECTROLYSE (nouveau site);2020;880;
0054200015;BISCOTTE PASQUIER;2020;1440;
0005500111;ARMORICAINE INDUSTRIE SAS;2020;;36282
0007000952;SOMMER NEEDLEPUNCH;2020;0;0
0006506328;GALVANOPLAST / SOCORFI;2020;11719;
0006601702;CARTE NOIRE OPERATION SAS;2020;5380;250
0006207323;GRANULATS VICAT;2020;;0
0006002950;CENTRE DE RECYCLAGE;2020;3475;19137
0006200381;TRIVIUM METAL PACKAGING France SAS;2020;13672;
0053500288;BROCELIANDE - ALH;2020;33565;
0006400093;HAMEAU DES VIGNERONS DE CARCES;2020;1369;
0006400259;LAFARGEHOLCIM CIMENTS;2020;;0
0006301454;KUHN - HUARD n°1;2020;371;
0007000838;CADENCE Industrie;2020;640;
0006103851;TOKAI COBEX SAVOIE;2020;104917;
0006409692;EAST BALT AIX;2020;6592;0
0005600543;IMERYS CERAMICS FRANCE;2020;0;0
0007002056;NORTENE TECHNOLOGIES SAS;2020;9982;
0006105209;PIROUX TRAITEMENT DE SURFACES;2020;;145
0006112328;ETABLISSEMENTS PROVERBIO;2020;70096;
0005600245;FAREVA LA VALLEE;2020;;65066
0005800350;ERAMET;2020;;694669
0006202174;MARCILLAT CORCIEUX site ETS ASMAR;2020;;240600
0006600043;Entreprise POSOCCO;2020;0;
0010002969;GSM;2020;0;0
0005100293;EVERBAL PAPETERIE;2020;;640047
0005401039;FIGEAC AERO AUXERRE;2020;;23
0005801222;LES ATELIERS DU GOUT;2020;65639;1569
0005301094;GUY DAUPHIN ENVIRONNEMENT;2020;;84872
0006700632;KRONENBOURG SUPPLY COMPANY SAS;2020;;1572985
0009069910;EDF - CNPE de Nogent-sur-Seine;2020;;97036816
0006501384;UNIVAR;2020;;2100
0009071302;STEP - Marseille;2020;;68140176
0052900831;COMPAGNIE LAMPAULAISE DE SALAISON;2020;42729;
0006202256;OI France SAS;2020;5391;109852
0005900315;ANOXYD;2020;2099;
0006503411;AIRBUS SAFRAN LAUNCHERS (DEFENCE&SPACE);2020;;621349
0022200077;SABLIM Coulée Rivière Blanche Sud;2020;0;10500
0054201345;EAUX MINERALES DE SAINT ALBAN LES EAUX;2020;206660;
0006502609;WILLIAM SAURIN;2020;345126;
0007001188;LUTTI SAS;2020;107757;0
0006301099;COMPAGNIE EUROPEENNE DE TANNAGE-CET;2020;171910;
0006900563;EDF PEI Pointe Jarry;2020;;102442
0009069801;CEA Marcoule;2020;;0
0006302487;BRIOCHE PASQUIER CERQUEUX;2020;11859;
0006104241;STOCKAGES PETROLIERS DU RHONE;2020;;16600
0006700644;JEDELE TRAITEMENTS DE SURFACE;2020;;5235
0007404691;GALION;2020;316;
0006504564;SANITRA SERVICES (SUEZ);2020;8730;
0010007617;ARTENAY BARS (ex SEVENDAY);2020;3356;
0030100027;SDOMODE;2020;;7762
0052215672;CITE MARINE SITE 2;2020;;14153
0007000766;POLYCHIM Industrie SAS;2020;6370;
0006301085;EURIAL POITOURAINE;2020;180654;
0005601734;BRUEGGEN FRANCE SNC;2020;6779;
0007000661;MC CAIN ALIMENTAIRE;2020;;613834
0006803974;SMDT 65;2020;;10927
0006102323;LABORATOIRE BAUSCH ET LOMB;2020;22696;
0005401298;EURIAL ULTRA FRAIS;2020;0;0
0052900363;SAS ROBIN;2020;36560;
0006002150;ORANO Mining;2020;;657309
0018100011;SITOM D' ALES;2020;;692
0052901084;KERMAD SA;2020;44671;
0050100816;GAVAND PRUDENT S.A;2020;;14742
0055600175;CELVIA;2020;227182;
0005106621;SAPA  BUILDING SYSTEMS  FRANCE (HBS);2020;12933;
0005901430;LISI AUTOMOTIVE FORMER Prépa Matière;2020;;10630
0005504247;KERVALCentre Armor;2020;;23574
0006405094;Mc CORMICK DUCROS MONTEUX I;2020;2479;
0005204118;CEMEX GRANULATS Sud-Ouest SAS;2020;0;0
0006402263;ONYX Méditerranée;2020;727;
0007201097;KRATON (ex ARIZONA CHEMICAL);2020;17877;
0006103358;SETFORGE EXTRUSION SN;2020;1548;0
0006104426;FERROPEM GROUPE FERROATLANTICA;2020;;1199000
0010004172;METALOR TECHNOLOGIES SAS;2020;3598;
0006000361;Société BLEDINA;2020;264000;0
0059500048;COMPAGNIE PAUL PREDAULT SA;2020;59887;
0007000922;VENATOR (Ex Huntsman P&A France);2020;;11958
0005701763;LE BRONZE INDUSTRIEL (ancienne);2020;324181;651
0006600802;SAINT MAMET SAS;2020;;105842
0006103506;SARP INDUSTRIES RHONE ALPES;2020;;2708
0006000385;INTERNATIONAL PAPER;2020;;22413572
0006602108;EAUX MINERALES NATURELLES DE QUEZAC;2020;418;16880
0006103613;SCORI;2020;2546;
0007206418;IFF;2020;434037;
0006700357;SOCIETE NOUVELLE SOTRALENTZ PACKAGING;2020;;5946
0007000742;DAUDRUY VAN CAUWENBERGHE et FILS;2020;;363872
