identifiant;nom_etablissement;numero_siret;adresse;code_postal;commune;departement;region;coordonnees_x;coordonnees_y;code_epsg;code_ape;libelle_ape;code_eprtr;libelle_eprtr
0010001646;STCM  B1;64080189000024;route de Pithiviers;45480;BAZOCHES-LES-GALLERANDES;LOIRET;CENTRE;629305.000000;6785032.000000;2154;2443Z;Métallurgie du plomb, du zinc ou de l'étain;2.(e).(ii);destinées à la fusion, y compris l'alliage, de métaux non ferreux et notamment de produits de récupération (affinage, moulage en fonderie, etc.) d'une capacité de fusion de 4 tonnes par jour pour le plomb et le cadmium ou de 20 tonnes par jour pour tous les autres métaux
0006516211;E3D;34398937200010;ZA du Mont Saint Sébastien;77111;SOIGNOLLES-EN-BRIE;SEINE-ET-MARNE;ILE-DE-FRANCE;680020.000000;6837830.000000;2154;3831Z;Démantèlement d'épaves;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0006705926;SUEZ Organique (ex TERRALYS);34530688000575;172 rue du Ladhof;68000;COLMAR;HAUT-RHIN;GRAND-EST;1026504.000000;6788930.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0006408592;SUD EST ASSAINISSEMENT;33140593600013;Chemin de saquier - collet de la Foga -;06200;NICE;ALPES-MARITIMES;PROVENCE-ALPES-COTE-D'AZUR;1043175.000000;6300106.000000;2154;3811Z;Collecte des déchets non dangereux;;
0006104310;THEVENIN ET DUCROT DISTRIBUTION;35286063900538;ZI LA BOTTIERE;73410;ALBENS;SAVOIE;AUVERGNE-RHONE-ALPES;929532.000000;6526454.000000;2154;4778B;Commerces de détail de charbons et combustibles;;
0006000359;SAICA EL ex EMIN LEYDIER;41346459500045;Le Moulin Neuf;87130;CHATEAUNEUF-LA-FORET;HAUTE-VIENNE;NOUVELLE-AQUITAINE;591545.000000;6514070.000000;2154;1712Z;Fabrication de papier et de carton;6.(b);Installations industrielles destinées à la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour
0005301971;AUCHAN FRANCE;41040946000756;Centre Commercial du Cotentin, LA GLACERIE - Code postal 50470;50100;CHERBOURG;MANCHE;NORMANDIE;367582.000000;6954248.000000;2154;4730Z;Commerce de détail de carburants en magasin spécialisé;;
0006406571;BIOTECHNA;32653268600010;ZAC de l'Aiguille, CD9 route de la cote bleue;13820;ENSUES-LA-REDONNE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE-D'AZUR;877598.000000;6255424.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(c);Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour
0006503152;LR ETANCO;57980076400048;ZI du Clos Reine;78410;AUBERGENVILLE;YVELINES;ILE-DE-FRANCE;615476.000000;6874784.000000;2154;2594Z;Fabrication de vis et de boulons;;
0007000778;MAXAM TAN;67080242000323;Usine de MAZINGARBE, Chemin des Soldats;62670;MAZINGARBE;PAS-DE-CALAIS;HAUTS-DE-FRANCE;680927.000000;7041219.000000;2154;2015Z;Fabrication de produits azotés et d'engrais;4.(b).(ii);acides tels que acide chromique, acide fluorhydrique, acide phosphorique, acide nitrique, acide chlorhydrique, acide sulfurique, oléum, acides sulfurés
0006700417;ATELIERS REUNIS CADDIE (ex ELECTROPOLI);80453264600036;SITE DE DETTWILLER, ZI EIGEN RUE DU CANAL;67490;DETTWILLER;BAS-RHIN;GRAND-EST;1026985.000000;6859593.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0005704999;Commune de Périgny la Rose;21100276100016;Lieu dit Derrière les Granges;10400;PERIGNY-LA-ROSE;AUBE;GRAND-EST;746175.000000;6828142.000000;2154;8411Z;Administration publique générale;;
0005600150;SN BAR PLUS;38188886600013;12 ROUTE DU PARAPLUIE;15150;NAUCELLES;CANTAL;AUVERGNE-RHONE-ALPES;653936.000000;6426993.000000;2154;1629Z;Fabrication d'objets divers en bois , fabrication d'objets en liège, vannerie et sparterie;;
0006302917;MEUBLES GIRARDEAU;38896330800019;13 rue des Tilleuls, ST MICHEL MONT MERCURE;85700;SAINT-MICHEL-MONT-MERCURE;VENDEE;PAYS-DE-LA-LOIRE;404301.000000;6643974.000000;2154;3109B;Fabrication d'autres meubles et industries connexes de l'ameublement;;
0006301833;SYNDICAT MIXTE DE LA REGION DE Gd LIEU M;25440249800011;Les Six Pièces;44270;MACHECOUL;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;341827.000000;6667344.000000;2154;3811Z;Collecte des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0005702463;VEOLIA-VALEST _ CSD2;41030295400145;Côte de la Beuverie, Route des Bures;10270;MONTREUIL-SUR-BARSE;AUBE;GRAND-EST;794596.000000;6791219.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0006508390;FM LOGISTIC;36780140400214;ZAC de Frégy;77610;FONTENAY-TRESIGNY;SEINE-ET-MARNE;ILE-DE-FRANCE;691438.000000;6844261.000000;2154;5210B;Entreposage et stockage non frigorifique;;
0006701921;ATRYA (anct TRYBA);31539912100013;ZI LE MOULIN;67110;GUNDERSHOFFEN;BAS-RHIN;GRAND-EST;7.669541;48.883443;4326;2223Z;Fabrication d'éléments en matières plastiques pour la construction;;
0006600901;GHM (GRANDES HUILERIES MEDIACO);42316356700013;Rue Paul Langevin, BP 3098;34500;BEZIERS;HERAULT;OCCITANIE;721093.000000;6247603.000000;2154;1041A;Fabrication d'huiles et graisses brutes;;
0007000980;INTERFIT (ex VALLOUREC FITTINGS);33140859100039;avenue Joseph Cugnot - BP 10132, Z.I. de Grévaux les Guides;59600;MAUBEUGE;NORD;HAUTS-DE-FRANCE;765945.000000;7020035.000000;2154;2420Z;Fabrication de tubes, tuyaux, profilés creux et accessoires correspondants en acier;;
0006308052;CHARIER TP;34369137400031;Lieu-dit Les Charrais;44170;LA GRIGONNAIS;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;346704.000000;6724550.000000;2154;4312B;Travaux de terrassement spécialisés ou de grande masse;;
0010010974;Déchèterie de Roinville;25280334100087;LD OMBREVILLE;28700;ROINVILLE;EURE-ET-LOIR;CENTRE;609348.000000;6816269.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0007205910;SOCOPLAN;62702037300049;12 rue Dissé- zone industrielle;79600;AIRVAULT;DEUX-SEVRES;NOUVELLE-AQUITAINE;461195.000000;6639995.000000;2154;1721B;Fabrication de cartonnages;9.(c);Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an
0006601388;DECHARGE - SUEZ RV MEDI (COL DE LA DONE);71262071500169;RD n°1;66600;CALCE;PYRENEES-ORIENTALES;OCCITANIE;677978.000000;6182111.000000;2154;3811Z;Collecte des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0006302124;ASTRHUL SAS;39242361200010;ZA des Couronnières - 137 rue Lavoisier, Liré;49530;LIRE;MAINE-ET-LOIRE;PAYS-DE-LA-LOIRE;385660.000000;6699415.000000;2154;3832Z;Récupération de déchets triés;;
0006108960;CHAMBERY METROPOLE (COMPOSTAGE);20006911000019;lieu-dit CHAMPLAT;73000;CHAMBERY;SAVOIE;AUVERGNE-RHONE-ALPES;925605.000000;6505803.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0005501866;GREENYARD FROZEN FRANCE (ex CGS);52908022800016;ZA du Barderff;56500;MOREAC;MORBIHAN;BRETAGNE;267708.000000;6771977.000000;2154;1039A;Autre transformation et conservation de légumes;8.(b).(ii);matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
0007001816;SUEZ RV NORD EST (ex Sita, Hantson);57880019500575;3050 RUE D YPRES;59118;WAMBRECHIES;NORD;HAUTS-DE-FRANCE;701776.000000;7066558.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(c);Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour
0010000756;ESVRES MATRICAGE;43003253200029;Les Poulineries, 14 Route de Cormery;37320;ESVRES;INDRE-ET-LOIRE;CENTRE;533284.000000;6688960.000000;2154;2550A;Forge, estampage, matriçage ,  métallurgie des poudres;;
0010011132;CDC du Pays d'Ecueille;20004055800013;Les Fourneaux, le marchais des saules;36180;HEUGNES;INDRE;CENTRE;577959.000000;6660085.000000;2154;3811Z;Collecte des déchets non dangereux;;
0010300103;COVED SUD EST;34340353102114;325 La Combe Jaillet;26230;ROUSSAS;DROME;AUVERGNE-RHONE-ALPES;840196.000000;6374120.000000;2154;3811Z;Collecte des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0010007010;MEGISSERIE JULLIEN;39336717200060;Z.I. Les Vigneaux;36210;CHABRIS;INDRE;CENTRE;596992.000000;6683790.000000;2154;1511Z;Apprêt et tannage des cuirs , préparation et teinture des fourrures;;
0007003171;ARCELORMITTAL TUBULAR PRODUCTS HAUTMONT;78468949900050;12, rue des Usines, BP 39;59330;HAUTMONT;NORD;HAUTS-DE-FRANCE;764135.000000;7016741.000000;2154;2420Z;Fabrication de tubes, tuyaux, profilés creux et accessoires correspondants en acier;;
0007003608;AGRIOPALE SERVICES;42439103500013;PARCELLE N° 16 DE LA SECTION ZL DU, CADASTRE;62630;FRENCQ;PAS-DE-CALAIS;HAUTS-DE-FRANCE;607363.000000;7052729.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0006700711;Berry Superfos Bouxwiller S.A.S.;30223685600019;RUE D OBERMODERN;67330;BOUXWILLER;BAS-RHIN;GRAND-EST;1029790.000000;6868451.000000;2154;2222Z;Fabrication d'emballages en matières plastiques;;
0053200037;Alliance abattoir d'Auch (ex SOGA);81179090600010;ROUTE D'AGEN;32000;AUCH;GERS;OCCITANIE;506611.000000;6288279.000000;2154;1011Z;Transformation et conservation de la viande de boucherie;;
0010003901;VEOLIA PROPRETE SOCCOIM - Centre Papiers;08688003600099;25  rue Jules Verne, ZI de Saint Cosme;37520;LA RICHE;INDRE-ET-LOIRE;CENTRE;519910.000000;6700029.000000;2154;3811Z;Collecte des déchets non dangereux;;
0010010424;VAL ECO - Fossé;25410305400022;lieu dit Bel Air;41330;FOSSE;LOIR-ET-CHER;CENTRE;571362.000000;6729195.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0053500356;SCEA DE LA MAUDAYAIS;41280087200019;La Maudayais;35150;BOISTRUDAN;ILLE-ET-VILAINE;BRETAGNE;372606.000000;6773295.000000;2154;0146Z;Élevage de porcins;7.(a).(ii);disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg)
0006103519;SARPI LA TALAUDIERE;48523483500018;461, rue George Sand, ZI MOLINA LA CHAZOTTE;42350;LA TALAUDIERE;LOIRE;AUVERGNE-RHONE-ALPES;811832.000000;6486968.000000;2154;3822Z;Traitement et élimination des déchets dangereux;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0006107131;NICOLLIN SAS;77564414900293;ISDND du Marauday  3050 Route de Melay;69560;SAINT-ROMAIN-EN-GAL;RHONE;AUVERGNE-RHONE-ALPES;4.830318;45.540758;4326;3811Z;Collecte des déchets non dangereux;5.(c);Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour
0005900667;SEDIS;37972021200040;6, Rue de Verjoux;25300;VERRIERES-DE-JOUX;DOUBS;BOURGOGNE-FRANCHE-COMTE;963036.000000;6650022.000000;2154;2815Z;Fabrication d'engrenages et d'organes mécaniques de transmission;;
0010001203;MONCLAIR LOGISTICS (ORMES) SCI;82467483200038;Rue de Montbary;45774;SARAN;LOIRET;CENTRE;1.838637;47.942393;4326;6820B;Location de terrains et d'autres biens immobiliers;;
0007407965;SAS MAILLON;39979553300039;21 RUE DE L'INDUSTRIE;93000;BOBIGNY;SEINE-SAINT-DENIS;ILE-DE-FRANCE;658585.000000;6867242.000000;2154;3832Z;Récupération de déchets triés;;
0005510394;GUYOT ENVIRONNEMENT PLOERMEL en activité;49328696700028;Rue Gilles Roberval, ZI du Bois Vert;56800;PLOERMEL;MORBIHAN;BRETAGNE;299144.000000;6772473.000000;2154;3832Z;Récupération de déchets triés;;
0006109514;CHIMIMECA;31623829400060;42 rue Ampère;69680;CHASSIEU;RHONE;AUVERGNE-RHONE-ALPES;853476.000000;6516077.000000;2154;2561Z;Traitement et revêtement des métaux;;
0006104688;CLARIANT PLASTICS & COATINGS FRANCE;48391281200045;1995 route de la Vallée du Giffre;74490;SAINT-JEOIRE;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;968076.000000;6565456.000000;2154;2016Z;Fabrication de matières plastiques de base;;
0006513254;SYTRADEM;25770557400016;22 rue de la grande haie;77130;MONTEREAU-FAULT-YONNE;SEINE-ET-MARNE;ILE-DE-FRANCE;697880.000000;6809251.000000;2154;3811Z;Collecte des déchets non dangereux;5.(b);Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure
0006701924;SUEZ RR IWS Chemical France  ex SITA;31730577900140;ZI -16 Rue du Ried;67850;HERRLISHEIM;BAS-RHIN;GRAND-EST;1061896.000000;6861058.000000;2154;3812Z;Collecte des déchets dangereux;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0006306928;ASTRHUL SAS;39242361200010;ZA des Couronnières - Rue Pierre et Marie Curie, Liré;49530;LIRE;MAINE-ET-LOIRE;PAYS-DE-LA-LOIRE;385666.000000;6699402.000000;2154;3832Z;Récupération de déchets triés;;
0006602440;ONYX LR - VEOLIA LR;43388524100086;Lieu dit L'Argile, Route de Barcarès;66510;SAINT-HIPPOLYTE;PYRENEES-ORIENTALES;OCCITANIE;696055.000000;6186601.000000;2154;3811Z;Collecte des déchets non dangereux;;
0005801262;TRANSPORTS LUCIEN ROBINET;08618002300029;Boulevard Dambourney;76350;OISSEL;SEINE-MARITIME;NORMANDIE;562515.000000;6918344.000000;2154;4941B;Transports routiers de fret de proximité;;
0006303597;ANJOU POUDRAGE INDUSTRIE;49001486700033;La Cressonnière;49124;SAINT-BARTHELEMY-D'ANJOU;MAINE-ET-LOIRE;PAYS-DE-LA-LOIRE;436890.000000;6713988.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006700801;EIFFAGE CONSTRUCTION METALLIQUE;33391638500045;1 ROUTE DE MOTHERN;67630;LAUTERBOURG;BAS-RHIN;GRAND-EST;1079370.000000;6886220.000000;2154;2511Z;Fabrication de structures métalliques et de parties de structures;;
0005800593;MADRILLET ENERGIE;50490617300035;Rue Ernest renan;76800;SAINT-ETIENNE-DU-ROUVRAY;SEINE-MARITIME;NORMANDIE;1.070590;49.399000;4326;3530Z;Production et distribution de vapeur et d'air conditionné;;
0006400927;WILMAR FRANCE HOLDINGS SAS;80183125600020;Route de Ponteau, CS 111 - LAVERA;13693;MARTIGUES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE-D'AZUR;862362.000000;6255184.000000;2154;6420Z;Activités des sociétés holding;4.(a).(xi);tensioactifs et agents de surface
0005400508;TRMC SAS;30202014400283;Pré de la Crouzette, En Mouge, En Champ de Beurne;71960;IGE;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;831770.000000;6591442.000000;2154;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;;
0010011617;alvance aluminium wheels;84024471900018;Rue Champollion - Z.I. de la Martinerie;36130;DIORS;INDRE;CENTRE;609289.000000;6637005.000000;2154;2453Z;Fonderie de métaux légers;2.(e).(ii);destinées à la fusion, y compris l'alliage, de métaux non ferreux et notamment de produits de récupération (affinage, moulage en fonderie, etc.) d'une capacité de fusion de 4 tonnes par jour pour le plomb et le cadmium ou de 20 tonnes par jour pour tous les autres métaux
0005102243;AQUANDI SARL (ex Vimeu Décor);42242256800028;9 rue Lavoisier;80130;FRIVILLE-ESCARBOTIN;SOMME;HAUTS-DE-FRANCE;595664.000000;6998878.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0005401742;REVALTEC;38806283800015;4  RUE LONGUES RAIES;89100;SENS;YONNE;BOURGOGNE-FRANCHE-COMTE;723535.000000;6787972.000000;2154;2561Z;Traitement et revêtement des métaux;;
0005902225;DIEHL AUGE DECOUPAGE (Bd Kennedy) SAS;49503680800014;12 Bd John F  Kennedy;25000;BESANCON;DOUBS;BOURGOGNE-FRANCHE-COMTE;926109.000000;6686415.000000;2154;2550B;Découpage, emboutissage;;
0010001259;Federal-Mogul Valvetrain La Source SAS;41004979500025;15 avenue Buffon;45000;ORLEANS;LOIRET;CENTRE;621060.000000;6747364.000000;2154;2932Z;Fabrication d'autres équipements automobiles;;
0010001462;VWR INTERN;42128785500058;Chemin de la Croix St Marc, ZI de Vaugereau;45250;BRIARE;LOIRET;CENTRE;681871.000000;6726436.000000;2154;4675Z;Commerce de gros (commerce interentreprises) de produits chimiques;;
0007002304;D'HONDT THERMAL SOLUTIONS;60201456500033;1524, rue de la Paix, BP 36;59970;FRESNES-SUR-ESCAUT;NORD;HAUTS-DE-FRANCE;741616.000000;7035888.000000;2154;2825Z;Fabrication d'équipements aérauliques et frigorifiques industriels;;
0005401289;PRYSMIAN;09575031100466;19 AVENUE DE LA PAIX, BP 712;89100;PARON;YONNE;BOURGOGNE-FRANCHE-COMTE;719671.000000;6787995.000000;2154;2732Z;Fabrication d'autres fils et câbles électroniques ou électriques;2.(e).(ii);destinées à la fusion, y compris l'alliage, de métaux non ferreux et notamment de produits de récupération (affinage, moulage en fonderie, etc.) d'une capacité de fusion de 4 tonnes par jour pour le plomb et le cadmium ou de 20 tonnes par jour pour tous les autres métaux
0005105848;SA GURDEBEKE;92722044200085;section ZR parc 56a et 42;60120;HARDIVILLERS;OISE;HAUTS-DE-FRANCE;644982.000000;6947043.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0005106544;GURDEBEKE SA;92722044200085;Lieu dit Les Rosettes, RD 145;60350;MOULIN-SOUS-TOUVENT;OISE;HAUTS-DE-FRANCE;702984.000000;6932756.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
